股票代號,股利發放年度,股利盈餘所屬期間,股東會日期,除息交易日,除息參考價,填息完成日,填息花費天數,現金股利發放日,除權交易日,除權參考價,填權完成日,填權花費天數,現金股利(盈餘),現金股利(公積),總現金股利,股票股利(盈餘),股票股利(公積),總股票股利,總股利合計
00862B,2020,2020Q4,,'20/12/16,41.2,,,,,,,,0.32,0,0.32,0,0,0,0.32
00862B,2020,2020Q3,,'20/09/16,41.7,'20/11/20,45,,,,,,0.31,0,0.31,0,0,0,0.31
00862B,2020,2020Q2,,'20/06/16,41.1,'20/07/03,12,,,,,,0.38,0,0.38,0,0,0,0.38
00862B,2020,2020Q1,,'20/03/23,33.6,'20/03/23,1,,,,,,0.28,0,0.28,0,0,0,0.28
00863B,2024,2024Q4,,'24/12/17,34.2,,,,,,,,0.45,0,0.45,0,0,0,0.45
00863B,2024,2024Q3,,'24/09/18,35.5,,,,,,,,0.42,0,0.42,0,0,0,0.42
00863B,2024,2024Q2,,'24/06/20,34.4,'24/07/17,20,,,,,,0.4,0,0.4,0,0,0,0.4
00863B,2024,2024Q1,,'24/03/18,33.3,'24/03/22,5,,,,,,0.36,0,0.36,0,0,0,0.36
00863B,2023,2023Q4,,'23/12/18,34.1,'24/06/06,112,,,,,,0.38,0,0.38,0,0,0,0.38
00863B,2023,2023Q3,,'23/09/18,31.8,'23/11/30,51,,,,,,0.37,0,0.37,0,0,0,0.37
00863B,2023,2023Q2,,'23/06/16,31.9,'23/06/19,2,,,,,,0.36,0,0.36,0,0,0,0.36
00863B,2023,2023Q1,,'23/03/16,31.8,'23/03/16,1,,,,,,0.37,0,0.37,0,0,0,0.37
00863B,2022,2022Q4,,'22/12/16,33.3,'23/12/14,239,,,,,,0.37,0,0.37,0,0,0,0.37
00863B,2022,2022Q3,,'22/09/19,33,'22/12/07,57,,,,,,0.35,0,0.35,0,0,0,0.35
00863B,2022,2022Q2,,'22/06/17,32.6,'22/06/23,5,,,,,,0.3,0,0.3,0,0,0,0.3
00863B,2022,2022Q1,,'22/03/16,34.8,'22/03/16,1,,,,,,0.28,0,0.28,0,0,0,0.28
00863B,2021,2021Q4,,'21/12/16,39.6,,,,,,,,0.3,0,0.3,0,0,0,0.3
00863B,2021,2021Q3,,'21/09/16,40.3,,,,,,,,0.34,0,0.34,0,0,0,0.34
00863B,2021,2021Q2,,'21/06/17,38.6,'21/06/17,1,,,,,,0.34,0,0.34,0,0,0,0.34
00863B,2021,2021Q1,,'21/03/17,37.5,'21/03/22,4,,,,,,0.31,0,0.31,0,0,0,0.31
00863B,2020,2020Q4,,'20/12/16,41.4,,,,,,,,0.39,0,0.39,0,0,0,0.39
00863B,2020,2020Q3,,'20/09/16,42.6,'20/09/16,1,,,,,,0.23,0,0.23,0,0,0,0.23
00863B,2020,2020Q2,,'20/06/16,42.6,'20/06/17,2,,,,,,0.21,0,0.21,0,0,0,0.21
00863B,2020,2020Q1,,'20/03/23,34.6,'20/03/25,3,,,,,,0.32,0,0.32,0,0,0,0.32
00864B,2024,2024全年,,,,,,,,,,,0,0,0,0,0,0,0
00864B,2023,2023全年,,,,,,,,,,,0,0,0,0,0,0,0
00864B,2022,2022全年,,,,,,,,,,,0,0,0,0,0,0,0
00864B,2021,2021全年,,,,,,,,,,,0,0,0,0,0,0,0
00864B,2020,2020全年,,,,,,,,,,,0,0,0,0,0,0,0
00865B,2024,2024全年,,,,,,,,,,,0,0,0,0,0,0,0
00865B,2023,2023全年,,,,,,,,,,,0,0,0,0,0,0,0
00865B,2022,2022全年,,,,,,,,,,,0,0,0,0,0,0,0
00865B,2021,2021全年,,,,,,,,,,,0,0,0,0,0,0,0
00865B,2020,2020全年,,,,,,,,,,,0,0,0,0,0,0,0
00866,2021,2021全年,,,,,,,,,,,0,0,0,0,0,0,0
00866,2020,2020全年,,,,,,,,,,,0,0,0,0,0,0,0
00867B,2024,2024Q4,,'24/11/20,33.2,'24/11/26,5,,,,,,0.43,0,0.43,0,0,0,0.43
00867B,2024,2024Q3,,'24/08/20,34.2,'24/09/06,14,,,,,,0.43,0,0.43,0,0,0,0.43
00867B,2024,2024Q2,,'24/05/21,32.9,'24/06/04,11,,,,,,0.32,0,0.32,0,0,0,0.32
00867B,2024,2024Q1,,'24/03/01,32.7,'24/03/06,4,,,,,,0.32,0,0.32,0,0,0,0.32
00867B,2023,2023Q4,,'23/11/20,30.7,'23/11/30,9,,,,,,0.4,0,0.4,0,0,0,0.4
00867B,2023,2023Q3,,'23/08/18,30.5,'23/08/28,7,,,,,,0.36,0,0.36,0,0,0,0.36
00867B,2023,2023Q2,,'23/05/19,31.1,'23/06/16,21,,,,,,0.34,0,0.34,0,0,0,0.34
00867B,2023,2023Q1,,'23/02/20,30.9,'23/03/10,13,,,,,,0.37,0,0.37,0,0,0,0.37
00867B,2022,2022Q4,,'22/11/18,31.2,'22/11/23,4,,,,,,0.38,0,0.38,0,0,0,0.38
00867B,2022,2022Q3,,'22/08/18,33.7,'24/07/16,463,,,,,,0.36,0,0.36,0,0,0,0.36
00867B,2022,2022Q2,,'22/05/20,32.9,'22/05/25,4,,,,,,0.26,0,0.26,0,0,0,0.26
00867B,2022,2022Q1,,'22/02/24,35.7,'22/03/02,4,,,,,,0.31,0,0.31,0,0,0,0.31
00867B,2021,2021Q4,,'21/11/18,39.2,'21/11/22,3,,,,,,0.27,0,0.27,0,0,0,0.27
00867B,2021,2021Q3,,'21/08/19,40.5,'21/08/20,2,,,,,,0.34,0,0.34,0,0,0,0.34
00867B,2021,2021Q2,,'21/05/20,37.9,'21/05/24,3,,,,,,0.32,0,0.32,0,0,0,0.32
00867B,2021,2021Q1,,'21/03/02,37.5,'21/03/02,1,,,,,,0.32,0,0.32,0,0,0,0.32
00867B,2020,2020Q4,,'20/11/19,41.9,'20/11/19,1,,,,,,0.25,0,0.25,0,0,0,0.25
00867B,2020,2020Q3,,'20/08/20,43.1,'20/09/03,11,,,,,,0.22,0,0.22,0,0,0,0.22
00867B,2020,2020Q2,,'20/05/21,41.4,'20/05/21,1,,,,,,0.55,0,0.55,0,0,0,0.55
00868B,2021,2021Q2,,'21/04/22,36.5,,,,,,,,0.15,0,0.15,0,0,0,0.15
00868B,2021,2021Q1,,'21/01/21,37.6,,,,,,,,0.14,0,0.14,0,0,0,0.14
00868B,2020,2020Q4,,'20/10/23,38.3,,,,,,,,0.16,0,0.16,0,0,0,0.16
00868B,2020,2020Q3,,'20/07/20,39.4,,,,,,,,0.4,0,0.4,0,0,0,0.4
00869B,2021,2021Q3,,'21/07/20,37.4,,,,,,,,0.37,0,0.37,0,0,0,0.37
00869B,2021,2021Q2,,'21/04/22,36.9,,,,,,,,0.33,0,0.33,0,0,0,0.33
00869B,2021,2021Q1,,'21/01/21,39.4,,,,,,,,0.35,0,0.35,0,0,0,0.35
00869B,2020,2020Q4,,'20/10/23,39.6,,,,,,,,0.37,0,0.37,0,0,0,0.37
00869B,2020,2020Q3,,'20/07/20,41.5,,,,,,,,0.74,0,0.74,0,0,0,0.74
00870B,2025,2025Q1,,'25/01/17,28.7,'25/02/03,5,,,,,,0.4,0,0.4,0,0,0,0.4
00870B,2024,2024Q4,,'24/10/17,30.4,,,,,,,,0.38,0,0.38,0,0,0,0.38
00870B,2024,2024Q3,,'24/07/16,30.3,'24/08/02,12,,,,,,0.4,0,0.4,0,0,0,0.4
00870B,2024,2024Q2,,'24/04/18,28.7,'24/04/19,2,,,,,,0.4,0,0.4,0,0,0,0.4
00870B,2024,2024Q1,,'24/01/17,29.9,'24/06/13,95,,,,,,0.36,0,0.36,0,0,0,0.36
00870B,2023,2023Q4,,'23/10/19,27,'23/11/03,12,,,,,,0.35,0,0.35,0,0,0,0.35
00870B,2023,2023Q3,,'23/07/18,29.8,'23/07/24,5,,,,,,0.35,0,0.35,0,0,0,0.35
00870B,2023,2023Q2,,'23/04/21,29.5,'23/04/26,4,,,,,,0.36,0,0.36,0,0,0,0.36
00870B,2023,2023Q1,,'23/01/31,29.7,'23/04/06,43,,,,,,0.38,0,0.38,0,0,0,0.38
00870B,2022,2022Q4,,'22/10/19,27.8,'22/11/11,18,,,,,,0.4,0,0.4,0,0,0,0.4
00870B,2022,2022Q3,,'22/07/19,29.4,'22/07/25,5,,,,,,0.37,0,0.37,0,0,0,0.37
00870B,2022,2022Q2,,'22/04/20,32,,,,,,,,0.38,0,0.38,0,0,0,0.38
00870B,2022,2022Q1,,'22/01/18,35.7,,,,,,,,0.39,0,0.39,0,0,0,0.39
00870B,2021,2021Q4,,'21/10/19,37.3,'21/11/08,15,,,,,,0.38,0,0.38,0,0,0,0.38
00870B,2021,2021Q3,,'21/07/16,38.1,'21/07/20,3,,,,,,0.36,0,0.36,0,0,0,0.36
00870B,2021,2021Q2,,'21/04/20,37.8,'21/06/21,43,,,,,,0.35,0,0.35,0,0,0,0.35
00870B,2021,2021Q1,,'21/01/19,39.8,,,,,,,,0.36,0,0.36,0,0,0,0.36
00870B,2020,2020Q4,,'20/10/21,42.1,,,,,,,,0.32,0,0.32,0,0,0,0.32
00870B,2020,2020Q3,,'20/07/16,41.4,'20/07/16,1,,,,,,0.2,0,0.2,0,0,0,0.2
00870B,2020,2020Q2,,'20/04/23,37.4,'20/04/24,2,,,,,,0.12,0,0.12,0,0,0,0.12
00871B,2021,2020全年,,,,,,,,,,,0.0,0,0.0,0,0,0,0.0
00871B,2020,2020下半年,,'20/11/17,39.2,,,,,,,,0.56,0,0.56,0,0,0,0.56
00871B,2020,2020上半年,,'20/05/19,39.5,,,,,,,,0.16,0,0.16,0,0,0,0.16
00872B,2021,2021Q2,,'21/06/17,37.0,,,,,,,,0.12,0,0.12,0,0,0,0.12
00872B,2021,2021Q1,,'21/03/17,37.9,,,,,,,,0.12,0,0.12,0,0,0,0.12
00872B,2020,2020Q4,,'20/12/16,37.8,,,,,,,,0.16,0,0.16,0,0,0,0.16
00872B,2020,2020Q3,,'20/09/17,39.5,,,,,,,,0.03,0,0.03,0,0,0,0.03
00872B,2020,2020Q2,,'20/06/17,40.2,,,,,,,,0.22,0,0.22,0,0,0,0.22
00873B,2021,2020全年,,,,,,,,,,,0.0,0,0.0,0,0,0,0.0
00873B,2020,2020Q4,,'20/12/16,37.5,,,,,,,,0.18,0,0.18,0,0,0,0.18
00873B,2020,2020Q3,,'20/09/17,38.9,,,,,,,,0.21,0,0.21,0,0,0,0.21
00873B,2020,2020Q2,,'20/06/17,38.8,,,,,,,,0.84,0,0.84,0,0,0,0.84
00874B,2021,2020全年,,,,,,,,,,,0.0,0,0.0,0,0,0,0.0
00874B,2020,2020Q4,,'20/12/16,39.0,,,,,,,,0.36,0,0.36,0,0,0,0.36
00874B,2020,2020Q3,,'20/09/17,38.9,,,,,,,,0.38,0,0.38,0,0,0,0.38
00874B,2020,2020Q2,,'20/06/17,39.1,,,,,,,,0.46,0,0.46,0,0,0,0.46
00875,2024,2024全年,,,,,,,,,,,0,0,0,0,0,0,0
00875,2023,2023全年,,,,,,,,,,,0,0,0,0,0,0,0
00875,2022,2022全年,,,,,,,,,,,0,0,0,0,0,0,0
00875,2021,2021全年,,,,,,,,,,,0,0,0,0,0,0,0
00876,2024,2024全年,,,,,,,,,,,0,0,0,0,0,0,0
00876,2023,2023全年,,,,,,,,,,,0,0,0,0,0,0,0
00876,2022,2022全年,,,,,,,,,,,0,0,0,0,0,0,0
00876,2021,2021全年,,,,,,,,,,,0,0,0,0,0,0,0
00877,2024,2024全年,,,,,,,,,,,0,0,0,0,0,0,0
00877,2023,2023全年,,,,,,,,,,,0,0,0,0,0,0,0
00877,2022,2022全年,,,,,,,,,,,0,0,0,0,0,0,0
00877,2021,2021全年,,,,,,,,,,,0,0,0,0,0,0,0
00878,2024,2024Q4,,'24/11/18,22.2,,,'24/12/12,,,,,0.55,0,0.55,0,0,0,0.55
00878,2024,2024Q3,,'24/08/16,22.6,'24/09/27,30.0,'24/09/11,,,,,0.55,0,0.55,0,0,0,0.55
00878,2024,2024Q2,,'24/05/17,23.1,'24/05/27,7.0,'24/06/13,,,,,0.51,0,0.51,0,0,0,0.51
00878,2024,2024Q1,,'24/02/27,22.0,'24/03/08,8.0,'24/03/25,,,,,0.4,0,0.4,0,0,0,0.4
00878,2023,2023Q4,,'23/11/16,20.3,'23/11/21,4.0,'23/12/12,,,,,0.35,0,0.35,0,0,0,0.35
00878,2023,2023Q3,,'23/08/16,21.1,'23/08/18,3.0,'23/09/11,,,,,0.35,0,0.35,0,0,0,0.35
00878,2023,2023Q2,,'23/05/17,17.7,'23/05/19,3.0,'23/06/12,,,,,0.27,0,0.27,0,0,0,0.27
00878,2023,2023Q1,,'23/02/16,16.9,'23/02/23,6.0,'23/03/22,,,,,0.27,0,0.27,0,0,0,0.27
00878,2022,2022Q4,,'22/11/16,16.5,'22/12/01,12.0,'22/12/19,,,,,0.28,0,0.28,0,0,0,0.28
00878,2022,2022Q3,,'22/08/16,17.0,'23/03/07,133.0,'22/09/19,,,,,0.28,0,0.28,0,0,0,0.28
00878,2022,2022Q2,,'22/05/18,17.6,'22/06/01,11.0,'22/06/21,,,,,0.32,0,0.32,0,0,0,0.32
00878,2022,2022Q1,,'22/02/22,19.4,'23/07/04,332.0,'22/03/28,,,,,0.3,0,0.3,0,0,0,0.3
00878,2021,2021Q4,,'21/11/16,18.6,'21/12/08,17.0,'21/12/17,,,,,0.28,0,0.28,0,0,0,0.28
00878,2021,2021Q3,,'21/08/17,17.9,'21/09/01,12.0,'21/09/17,,,,,0.3,0,0.3,0,0,0,0.3
00878,2021,2021Q2,,'21/05/18,17.2,'21/05/18,1.0,'21/06/21,,,,,0.25,0,0.25,0,0,0,0.25
00878,2021,2021Q1,,'21/02/25,17.2,'21/02/25,1.0,'21/03/31,,,,,0.15,0,0.15,0,0,0,0.15
00878,2020,2020Q4,,'20/11/17,15.0,'20/11/17,1.0,'20/12/18,,,,,0.05,0,0.05,0,0,0,0.05
00879B,2021,2021全年,,,,,,,,,,,0,0,0,0,0,0,0
00880B,2021,2021Q3,,'21/09/23,36.1,,,,,,,,0.39,0,0.39,0,0,0,0.39
00880B,2021,2021Q2,,'21/06/21,36.6,,,,,,,,0.45,0,0.45,0,0,0,0.45
00880B,2021,2021Q1,,'21/03/19,33.9,,,,,,,,0.39,0,0.39,0,0,0,0.39
00880B,2020,2020Q4,,'20/12/18,38.3,,,,,,,,0.36,0,0.36,0,0,0,0.36
00881,2025,2025上半年,,'25/01/17,23.9,,,'25/02/18  即將發放,,,,,0.75,0,0.75,0,0,0,0.75
00881,2024,2024下半年,,'24/08/16,22.9,'24/09/27,30.0,'24/09/11,,,,,1.0,0,1.0,0,0,0,1.0
00881,2024,2024上半年,,'24/01/17,17.2,'24/01/25,7.0,'24/02/17,,,,,0.75,0,0.75,0,0,0,0.75
00881,2023,2023下半年,,'23/08/16,16.8,'23/08/24,7.0,'23/09/11,,,,,0.46,0,0.46,0,0,0,0.46
00881,2023,2023上半年,,'23/01/30,14.1,'23/01/30,1.0,'23/03/02,,,,,0.35,0,0.35,0,0,0,0.35
00881,2022,2022下半年,,'22/08/16,15.0,'23/03/07,133.0,'22/09/19,,,,,0.26,0,0.26,0,0,0,0.26
00881,2022,2022上半年,,'22/01/18,18.5,'24/02/23,506.0,'22/02/25,,,,,0.59,0,0.59,0,0,0,0.59
00881,2021,2021下半年,,'21/08/17,17.0,'21/09/01,12.0,'21/09/17,,,,,0.54,0,0.54,0,0,0,0.54
00882,2025,2025上半年,,'25/01/17,12.2,'25/02/05,7.0,'25/02/20  即將發放,,,,,0.53,0,0.53,0,0,0,0.53
00882,2024,2024下半年,,'24/07/16,11.5,'24/09/25,49.0,'24/08/09,,,,,0.4,0,0.4,0,0,0,0.4
00882,2024,2024上半年,,'24/01/17,10.0,'24/02/21,19.0,'24/02/21,,,,,0.26,0,0.26,0,0,0,0.26
00882,2023,2023下半年,,'23/07/18,11.2,'23/07/28,9.0,'23/08/11,,,,,0.4,0,0.4,0,0,0,0.4
00882,2023,2023上半年,,'23/01/17,12.6,'23/05/09,67.0,'23/02/20,,,,,0.3,0,0.3,0,0,0,0.3
00882,2022,2022下半年,,'22/07/18,12.2,'24/10/04,539.0,'22/08/22,,,,,0.85,0,0.85,0,0,0,0.85
00882,2022,2022上半年,,'22/01/18,13.8,'22/01/19,2.0,'22/02/21,,,,,0.36,0,0.36,0,0,0,0.36
00882,2021,2021下半年,,'21/07/16,14.9,,,'21/08/20,,,,,0.68,0,0.68,0,0,0,0.68
00883B,2025,2025M01,,'25/01/17,32,'25/01/21,3,,,,,,0.17,0,0.17,0,0,0,0.17
00883B,2024,2024M12,,'24/12/17,32.8,'25/02/06,30,,,,,,0.15,0,0.15,0,0,0,0.15
00883B,2024,2024M11,,'24/11/18,32.8,'24/11/25,6,,,,,,0.14,0,0.14,0,0,0,0.14
00883B,2024,2024M10,,'24/10/17,33.5,'24/12/02,32,,,,,,0.14,0,0.14,0,0,0,0.14
00883B,2024,2024M09,,'24/09/18,34,'24/09/18,1,,,,,,0.15,0,0.15,0,0,0,0.15
00883B,2024,2024M08,,'24/08/16,33.6,'24/09/05,15,,,,,,0.18,0,0.18,0,0,0,0.18
00883B,2024,2024M06,,'24/06/20,32.8,'24/07/16,19,,,,,,0.38,0,0.38,0,0,0,0.38
00883B,2024,2024M03,,'24/03/18,32,'24/03/22,5,,,,,,0.35,0,0.35,0,0,0,0.35
00883B,2023,2023M12,,'23/12/18,33.2,'24/08/02,150,,,,,,0.38,0,0.38,0,0,0,0.38
00883B,2023,2023M09,,'23/09/18,31.1,'23/11/30,51,,,,,,0.33,0,0.33,0,0,0,0.33
00883B,2023,2023M06,,'23/06/16,30.7,'23/06/19,2,,,,,,0.32,0,0.32,0,0,0,0.32
00883B,2023,2023M03,,'23/03/16,30.7,'23/03/17,2,,,,,,0.36,0,0.36,0,0,0,0.36
00883B,2022,2022Q4,,'22/12/16,32.3,'23/12/14,239,,,,,,0.32,0,0.32,0,0,0,0.32
00883B,2022,2022Q3,,'22/09/19,32.1,'22/12/08,58,,,,,,0.3,0,0.3,0,0,0,0.3
00883B,2022,2022Q2,,'22/06/17,31.3,'22/07/01,11,,,,,,0.29,0,0.29,0,0,0,0.29
00883B,2022,2022Q1,,'22/03/16,33.9,'22/03/16,1,,,,,,0.28,0,0.28,0,0,0,0.28
00883B,2021,2021Q4,,'21/12/16,39.2,,,,,,,,0.28,0,0.28,0,0,0,0.28
00883B,2021,2021Q3,,'21/09/16,39.8,'21/09/23,4,,,,,,0.28,0,0.28,0,0,0,0.28
00883B,2021,2021Q2,,'21/06/17,38.3,'21/06/18,2,,,,,,0.38,0,0.38,0,0,0,0.38
00884B,2025,2025Q1,,'25/01/17,29.7,'25/02/03,5.0,,,,,,0.48,0,0.48,0,0,0,0.48
00884B,2024,2024Q4,,'24/10/17,31.7,,,,,,,,0.3,0,0.3,0,0,0,0.3
00884B,2024,2024Q3,,'24/07/16,31.4,'24/08/01,11.0,,,,,,0.3,0,0.3,0,0,0,0.3
00884B,2024,2024Q2,,'24/04/18,29.7,'24/04/18,1.0,,,,,,0.18,0,0.18,0,0,0,0.18
00884B,2024,2024Q1,,'24/01/17,30.5,'24/03/22,40.0,,,,,,0.36,0,0.36,0,0,0,0.36
00884B,2023,2023Q4,,'23/10/19,28.0,'23/11/03,12.0,,,,,,0.36,0,0.36,0,0,0,0.36
00884B,2023,2023Q3,,'23/07/18,30.8,'23/07/24,5.0,,,,,,0.35,0,0.35,0,0,0,0.35
00884B,2023,2023Q2,,'23/04/21,30.2,'23/04/26,4.0,,,,,,0.34,0,0.34,0,0,0,0.34
00884B,2023,2023Q1,,'23/01/17,30.2,'23/02/03,6.0,,,,,,0.36,0,0.36,0,0,0,0.36
00884B,2022,2022Q4,,'22/10/19,28.2,'22/10/28,8.0,,,,,,0.31,0,0.31,0,0,0,0.31
00884B,2022,2022Q3,,'22/07/18,30.0,'22/07/21,4.0,,,,,,0.35,0,0.35,0,0,0,0.35
00884B,2022,2022Q2,,'22/04/20,31.7,'22/08/02,73.0,,,,,,0.34,0,0.34,0,0,0,0.34
00884B,2022,2022Q1,,'22/01/18,35.6,,,,,,,,0.33,0,0.33,0,0,0,0.33
00884B,2021,2021Q4,,'21/10/19,37.6,'21/10/19,1.0,,,,,,0.34,0,0.34,0,0,0,0.34
00884B,2021,2021Q3,,'21/07/16,38.9,,,,,,,,0.46,0,0.46,0,0,0,0.46
00885,2024,2024全年,,,,,,,,,,,0,0,0,0,0,0,0
00885,2023,2023全年,,,,,,,,,,,0,0,0,0,0,0,0
00885,2022,2022全年,,,,,,,,,,,0,0,0,0,0,0,0
00886,2024,2024全年,,,,,,,,,,,0,0,0,0,0,0,0
00886,2023,2023全年,,,,,,,,,,,0,0,0,0,0,0,0
00886,2022,2022全年,,,,,,,,,,,0,0,0,0,0,0,0
00887,2024,2024全年,,,,,,,,,,,0,0,0,0,0,0,0
00887,2023,2023全年,,,,,,,,,,,0,0,0,0,0,0,0
00887,2022,2022全年,,,,,,,,,,,0,0,0,0,0,0,0
00888,2025,2025Q1,,'25/01/22,16.6,,,,,,,,0.22,0,0.22,0,0,0,0.22
00888,2024,2024Q4,,'24/10/24,17.2,,,,,,,,0.19,0,0.19,0,0,0,0.19
00888,2024,2024Q3,,'24/07/25,17.2,'24/08/20,,,,,,,0.13,0,0.13,0,0,0,0.13
00888,2024,2024Q2,,'24/04/22,14.6,'24/04/24,3.0,,,,,,0.19,0,0.19,0,0,0,0.19
00888,2024,2024Q1,,'24/01/17,13.9,'24/01/22,4.0,,,,,,0.21,0,0.21,0,0,0,0.21
00888,2023,2023Q4,,'23/10/19,13.4,'23/11/13,18.0,'23/11/17,,,,,0.21,0,0.21,0,0,0,0.21
00888,2022,2022Q4,,'22/10/19,11.4,'22/11/08,15.0,,,,,,0.21,0,0.21,0,0,0,0.21
00888,2022,2022Q3,,'22/07/18,12.6,'22/07/20,3.0,,,,,,0.17,0,0.17,0,0,0,0.17
00888,2022,2022Q2,,'22/04/20,14.7,'22/04/20,1.0,,,,,,0.03,0,0.03,0,0,0,0.03
00888,2022,2022Q1,,'22/01/18,16.5,'22/01/18,1.0,,,,,,0.04,0,0.04,0,0,0,0.04
00888,2021,2021Q4,,'21/10/19,15.5,'21/11/19,24.0,,,,,,0.43,0,0.43,0,0,0,0.43
00889B,2022,2022Q2,,'22/05/18,32.4,,,,,,,,0.37,0,0.37,0,0,0,0.37
00889B,2022,2022Q1,,'22/02/22,35.6,,,,,,,,0.37,0,0.37,0,0,0,0.37
00889B,2021,2021Q4,,'21/11/16,40.0,,,,,,,,0.75,0,0.75,0,0,0,0.75
00890B,2025,2025M01,,'25/01/17,33.8,'25/01/21,3,,,,,,0.17,0,0.17,0,0,0,0.17
00890B,2024,2024M12,,'24/12/17,34.6,'25/02/06,30,,,,,,0.17,0,0.17,0,0,0,0.17
00890B,2024,2024M11,,'24/11/18,34.6,'24/11/26,7,,,,,,0.43,0,0.43,0,0,0,0.43
00890B,2024,2024M08,,'24/08/16,35.4,'24/09/10,18,,,,,,0.46,0,0.46,0,0,0,0.46
00890B,2024,2024M05,,'24/05/17,34.0,'24/06/05,14,,,,,,0.44,0,0.44,0,0,0,0.44
00890B,2024,2024M02,,'24/02/27,33.8,'24/03/22,18,,,,,,0.4,0,0.4,0,0,0,0.4
00890B,2023,2023Q4,,'23/11/16,32.0,'23/11/29,10,,,,,,0.4,0,0.4,0,0,0,0.4
00890B,2023,2023Q3,,'23/08/16,32.4,'23/08/30,11,,,,,,0.37,0,0.37,0,0,0,0.37
00890B,2023,2023Q2,,'23/05/17,32.5,'23/06/21,26,,,,,,0.46,0,0.46,0,0,0,0.46
00890B,2023,2023Q1,,'23/02/16,32.6,'23/04/06,31,,,,,,0.6,0,0.6,0,0,0,0.6
00890B,2022,2022Q4,,'22/11/16,31.5,'22/11/16,1,,,,,,0.46,0,0.46,0,0,0,0.46
00890B,2022,2022Q3,,'22/08/16,34.7,'23/12/15,326,,,,,,0.42,0,0.42,0,0,0,0.42
00890B,2022,2022Q2,,'22/05/18,33.5,'22/05/25,6,,,,,,0.37,0,0.37,0,0,0,0.37
00890B,2022,2022Q1,,'22/02/22,37.1,'22/03/02,6,,,,,,0.35,0,0.35,0,0,0,0.35
00890B,2021,2021Q4,,'21/11/16,42.1,'21/12/06,15,,,,,,0.11,0,0.11,0,0,0,0.11
00891,2024,2024Q4,,'24/11/18,17.6,'24/12/16,21,'24/12/12,,,,,0.49,0,0.49,0,0,0,0.49
00891,2024,2024Q3,,'24/08/16,17.8,'24/08/16,1,'24/09/11,,,,,0.41,0,0.41,0,0,0,0.41
00891,2024,2024Q2,,'24/05/17,17.7,'24/05/27,7,'24/06/13,,,,,0.4,0,0.4,0,0,0,0.4
00891,2024,2024Q1,,'24/02/27,17.4,'24/03/04,4,'24/03/25,,,,,0.32,0,0.32,0,0,0,0.32
00891,2023,2023Q4,,'23/11/16,15.2,'23/11/23,6,'23/12/12,,,,,0.27,0,0.27,0,0,0,0.27
00891,2023,2023Q3,,'23/08/16,13.0,'23/08/24,7,'23/09/11,,,,,0.22,0,0.22,0,0,0,0.22
00891,2023,2023Q2,,'23/05/17,12.4,'23/05/17,1,'23/06/12,,,,,0.13,0,0.13,0,0,0,0.13
00891,2023,2023Q1,,'23/02/16,12.6,'23/02/16,1,'23/03/20,,,,,0.11,0,0.11,0,0,0,0.11
00891,2022,2022Q4,,'22/11/16,11.8,'22/11/16,1,'22/12/20,,,,,0.1,0,0.1,0,0,0,0.1
00891,2022,2022Q3,,'22/08/16,12.1,'23/01/30,109,'22/09/20,,,,,0.26,0,0.26,0,0,0,0.26
00891,2022,2022Q1,,'22/02/22,16.1,'23/12/27,454,'22/03/21,,,,,0.29,0,0.29,0,0,0,0.29
00891,2021,2021Q4,,'21/11/16,16.7,'21/11/17,2,'21/12/20,,,,,0.3,0,0.3,0,0,0,0.3
00891,2021,2021Q3,,'21/08/17,15.3,'21/08/25,7,'21/09/22,,,,,0.25,0,0.25,0,0,0,0.25
00892,2024,2024下半年,,'24/11/18,17.0,'24/11/25,6,'24/12/12,,,,,0.24,0,0.24,0,0,0,0.24
00892,2024,2024上半年,,'24/07/16,18.2,'24/07/16,1,'24/08/09,,,,,0.14,0,0.14,0,0,0,0.14
00892,2023,2023下半年,,'23/11/16,13.2,'23/11/21,4,'23/12/12,,,,,0.2,0,0.2,0,0,0,0.2
00892,2023,2023上半年,,'23/07/18,12.6,'23/10/17,62,'23/08/11,,,,,0.28,0,0.28,0,0,0,0.28
00892,2022,2022下半年,,'22/11/16,10.5,'22/12/01,12,'22/12/19,,,,,0.35,0,0.35,0,0,0,0.35
00892,2022,2022上半年,,'22/07/18,10.6,'22/07/18,1,'22/08/18,,,,,0.22,0,0.22,0,0,0,0.22
00892,2021,2021全年,,'21/11/16,16.5,'21/12/23,28,'21/12/17,,,,,0.58,0,0.58,0,0,0,0.58
00893,2024,2024全年,,,,,,,,,,,0,0,0,0,0,0,0
00893,2023,2023全年,,,,,,,,,,,0,0,0,0,0,0,0
00893,2022,2022全年,,,,,,,,,,,0,0,0,0,0,0,0
00894,2024,2024Q4,,'24/11/18,20.4,'24/12/04,13,'24/12/12,,,,,0.6,0,0.6,0,0,0,0.6
00894,2024,2024Q3,,'24/08/16,19.9,'24/08/19,2,'24/09/11,,,,,0.7,0,0.7,0,0,0,0.7
00894,2024,2024Q2,,'24/05/17,19.2,'24/05/22,4,'24/06/13,,,,,0.1,0,0.1,0,0,0,0.1
00894,2024,2024Q1,,'24/02/27,17.7,'24/02/27,1,'24/03/25,,,,,0.1,0,0.1,0,0,0,0.1
00894,2023,2023Q4,,'23/11/16,14.9,'23/11/17,2,'23/12/12,,,,,0.09,0,0.09,0,0,0,0.09
